id,date,WS1AVG,WD1AVG,WS1MIN2,WS1AVG2,WS1MAX2,WD1MIN2,WD1AVG2,WD1MAX2,WS1MIN10,WS1AVG10,WS1MAX10,WD1MIN10,WD1AVG10,WD1MAX10
797,2021-12-13 15:11:24,0.9,103,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
798,2021-12-13 15:11:29,0.4,223,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
799,2021-12-13 15:11:34,0.4,201,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
800,2021-12-13 15:11:39,0.4,268,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
801,2021-12-13 15:11:44,0.3,324,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
802,2021-12-13 15:11:49,0.3,114,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
803,2021-12-13 15:11:54,0.2,3,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
804,2021-12-13 15:11:59,0.2,134,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
805,2021-12-13 15:12:04,0.2,100,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
806,2021-12-13 15:12:09,0.6,123,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
807,2021-12-13 15:12:14,0.2,20,0.2,0.9,2,85,131,223,0.1,1,3,29,121,278
808,2021-12-13 15:12:20,0.2,20,0.2,0.5,1,3,148,324,0.1,0.9,3,3,122,324
809,2021-12-13 15:12:24,0.6,85,0.2,0.5,1,3,148,324,0.1,0.9,3,3,122,324
810,2021-12-13 15:12:29,2.5,114,0.2,0.5,1,3,148,324,0.1,0.9,3,3,122,324
811,2021-12-13 15:12:34,0.9,124,0.2,0.5,1,3,148,324,0.1,0.9,3,3,122,324
812,2021-12-13 15:12:39,0.4,75,0.2,0.5,1,3,148,324,0.1,0.9,3,3,122,324
813,2021-12-13 15:13:24,1.8,130,0.2,0.9,2.5,3,127,324,0.1,1,3,3,120,324
814,2021-12-13 15:13:29,1,94,0.2,0.9,2.5,3,127,324,0.1,1,3,3,120,324
815,2021-12-13 15:13:34,1.8,109,0.2,0.9,2.5,3,127,324,0.1,1,2.6,3,120,324
816,2021-12-13 15:13:39,1.1,108,0.2,0.9,2.5,3,127,324,0.1,1,2.5,3,120,324
817,2021-12-13 15:13:44,1.1,98,0.2,0.9,2.5,3,127,324,0.1,1,2.5,3,120,324
818,2021-12-13 15:13:49,1,105,0.2,0.9,2.5,3,127,324,0.1,1,2.5,3,120,324
819,2021-12-13 15:13:54,0.6,102,0.2,0.9,2.5,3,127,324,0.1,1,2.5,3,120,324
820,2021-12-13 15:13:59,1.4,131,0.2,0.9,2.5,3,127,324,0.1,1,2.5,3,120,324
821,2021-12-13 15:14:05,0.6,142,0.2,0.9,2.5,3,127,324,0.1,1,2.5,3,120,324
822,2021-12-13 15:15:14,0.5,330,0.4,1.3,2.5,75,111,142,0.1,0.9,2.5,3,121,324
823,2021-12-13 15:15:20,0.5,330,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
824,2021-12-13 15:15:24,1,169,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
825,2021-12-13 15:15:29,0.5,193,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
826,2021-12-13 15:15:34,1.1,89,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
827,2021-12-13 15:15:39,1.4,105,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
828,2021-12-13 15:15:44,1.4,39,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
829,2021-12-13 15:15:49,1.8,73,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
830,2021-12-13 15:15:54,1.8,96,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
831,2021-12-13 15:15:59,1.9,108,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
832,2021-12-13 15:16:05,1,151,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
833,2021-12-13 15:16:09,2.1,139,0.5,1,2.1,88,139,330,0.1,0.9,2.5,3,124,330
834,2021-12-13 15:16:14,0.7,100,0.5,1,2.1,88,139,330,0.1,1,2.5,3,124,330
835,2021-12-13 15:16:20,0.7,100,0.5,1.1,2.1,39,139,330,0.1,1,2.5,3,127,330
836,2021-12-13 15:16:24,1.5,140,0.5,1.1,2.1,39,139,330,0.1,1,2.5,3,127,330
837,2021-12-13 15:16:29,1.3,121,0.5,1.1,2.1,39,139,330,0.1,1,2.5,3,127,330
838,2021-12-13 15:16:39,2.9,144,0.5,1.1,2.1,39,139,330,0.1,1,2.5,3,127,330
839,2021-12-13 15:16:44,2.7,142,0.5,1.1,2.1,39,139,330,0.1,1,2.9,3,127,330
840,2021-12-13 15:16:59,1.8,139,0.5,1.1,2.1,39,139,330,0.1,1,2.9,3,127,330
841,2021-12-13 15:17:05,1.7,143,0.5,1.1,2.1,39,139,330,0.1,1,2.9,3,127,330
842,2021-12-13 15:17:09,1.7,146,0.5,1.1,2.1,39,139,330,0.1,1.1,2.9,3,127,330
843,2021-12-13 15:17:14,1.7,140,0.5,1.1,2.1,39,139,330,0.1,1.1,2.9,3,127,330
844,2021-12-13 15:17:20,1.7,140,0.5,1.5,2.9,39,129,193,0.1,1.1,2.9,3,129,330
845,2021-12-13 15:17:24,0.6,145,0.5,1.5,2.9,39,129,193,0.1,1.1,2.9,3,129,330
846,2021-12-13 15:17:29,0.8,162,0.5,1.5,2.9,39,129,193,0.1,1,2.9,3,129,330
847,2021-12-13 15:17:34,1.2,154,0.5,1.5,2.9,39,129,193,0.1,1,2.9,3,129,330
848,2021-12-13 15:17:39,1.1,157,0.5,1.5,2.9,39,129,193,0.1,1,2.9,3,129,330
849,2021-12-13 15:17:44,0.7,170,0.5,1.5,2.9,39,129,193,0.1,1,2.9,3,129,330
850,2021-12-13 15:17:49,0.3,204,0.5,1.5,2.9,39,129,193,0.1,1,2.9,3,129,330
851,2021-12-13 15:17:54,0.3,100,0.5,1.5,2.9,39,129,193,0.1,1,2.9,3,129,330
852,2021-12-13 15:17:59,1.7,122,0.5,1.5,2.9,39,129,193,0.2,1,2.9,3,129,330
853,2021-12-13 15:18:05,1.7,141,0.5,1.5,2.9,39,129,193,0.2,1.1,2.9,3,129,330
854,2021-12-13 15:18:09,0.9,117,0.5,1.5,2.9,39,129,193,0.2,1.1,2.9,3,129,330
855,2021-12-13 15:18:14,0.5,139,0.5,1.5,2.9,39,129,193,0.2,1.1,2.9,3,129,330
856,2021-12-13 15:18:20,0.5,139,0.3,1.3,2.9,100,144,204,0.2,1.1,2.9,3,131,330
857,2021-12-13 15:18:24,1.3,151,0.3,1.3,2.9,100,144,204,0.2,1.1,2.9,3,131,330
858,2021-12-13 15:18:29,1.4,106,0.3,1.3,2.9,100,144,204,0.2,1.1,2.9,3,131,330
859,2021-12-13 15:18:34,1,129,0.3,1.3,2.9,100,144,204,0.2,1.1,2.9,3,131,330
860,2021-12-13 15:18:39,0.8,140,0.3,1.3,2.9,100,144,204,0.2,1.1,2.9,3,131,330
861,2021-12-13 15:18:44,1.1,119,0.3,1.3,2.9,100,144,204,0.2,1.1,2.9,3,131,330
862,2021-12-13 15:18:49,0.7,120,0.3,1.3,2.9,100,144,204,0.2,1.1,2.9,3,131,330
863,2021-12-13 15:18:54,0.3,145,0.3,1.3,2.9,100,144,204,0.2,1,2.9,3,131,330
864,2021-12-13 15:18:59,0.8,134,0.3,1.3,2.9,100,144,204,0.2,1,2.9,3,131,330
865,2021-12-13 15:19:05,0.8,95,0.3,1.3,2.9,100,144,204,0.2,1,2.9,3,131,330
866,2021-12-13 15:19:09,0.9,97,0.3,1.3,2.9,100,144,204,0.2,1,2.9,3,131,330
867,2021-12-13 15:19:29,0.8,141,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
868,2021-12-13 15:19:34,0.5,107,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
869,2021-12-13 15:19:39,0.3,24,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
870,2021-12-13 15:19:44,0.3,139,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
871,2021-12-13 15:19:49,0.7,128,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
872,2021-12-13 15:19:54,1.3,142,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
873,2021-12-13 15:19:59,0.7,121,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
874,2021-12-13 15:20:05,0.5,131,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
875,2021-12-13 15:20:09,1.2,142,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
876,2021-12-13 15:20:14,1.3,128,0.3,0.9,1.7,95,135,204,0.2,1,2.9,3,132,330
877,2021-12-13 15:20:20,1.3,128,0.3,0.9,1.4,24,123,151,0.2,1,2.9,3,133,330
878,2021-12-13 15:20:24,1.5,97,0.3,0.9,1.4,24,123,151,0.2,1,2.9,3,133,330
879,2021-12-13 15:20:29,2.3,123,0.3,0.9,1.4,24,123,151,0.2,1,2.9,3,133,330
880,2021-12-13 15:20:34,3.1,116,0.3,0.9,1.4,24,123,151,0.2,1,2.9,3,133,330
881,2021-12-13 15:20:39,3.4,114,0.3,0.9,1.4,24,123,151,0.2,1.1,3.1,3,133,330
882,2021-12-13 15:20:44,3.6,118,0.3,0.9,1.4,24,123,151,0.2,1.1,3.4,3,133,330
883,2021-12-13 15:20:49,3.5,124,0.3,0.9,1.4,24,123,151,0.2,1.1,3.6,3,133,330
884,2021-12-13 15:20:54,2.9,134,0.3,0.9,1.4,24,123,151,0.2,1.1,3.6,3,133,330
885,2021-12-13 15:20:59,3,142,0.3,0.9,1.4,24,123,151,0.2,1.1,3.6,3,133,330
886,2021-12-13 15:21:05,1.9,137,0.3,0.9,1.4,24,123,151,0.2,1.2,3.6,3,133,330
887,2021-12-13 15:21:09,1.5,132,0.3,0.9,1.4,24,123,151,0.2,1.2,3.6,3,133,330
888,2021-12-13 15:21:14,1,116,0.3,0.9,1.4,24,123,151,0.2,1.2,3.6,3,133,330
889,2021-12-13 15:21:20,1,116,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
890,2021-12-13 15:21:24,0.4,128,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
891,2021-12-13 15:21:29,0.5,118,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
892,2021-12-13 15:21:34,0.7,150,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
893,2021-12-13 15:21:39,0.3,100,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
894,2021-12-13 15:21:44,0.8,209,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
895,2021-12-13 15:21:49,0.5,36,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
896,2021-12-13 15:21:54,0.8,86,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
897,2021-12-13 15:21:59,1.3,127,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
898,2021-12-13 15:22:05,1.2,121,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
899,2021-12-13 15:22:09,1.4,89,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
900,2021-12-13 15:22:14,2.1,109,0.3,1.6,3.6,24,123,142,0.2,1.2,3.6,3,130,330
901,2021-12-13 15:22:20,2.1,109,0.3,1.6,3.6,36,119,209,0.3,1.2,3.6,24,127,330
902,2021-12-13 15:22:24,1.6,111,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
903,2021-12-13 15:22:29,1.5,108,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
904,2021-12-13 15:22:34,1.9,93,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
905,2021-12-13 15:22:39,1,88,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
906,2021-12-13 15:22:44,1.1,46,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
907,2021-12-13 15:22:49,0.8,88,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
908,2021-12-13 15:22:54,1.5,88,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
909,2021-12-13 15:22:59,0.7,86,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
910,2021-12-13 15:23:05,0.8,128,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
911,2021-12-13 15:23:09,1.3,130,0.3,1.6,3.6,36,119,209,0.3,1.3,3.6,24,127,330
912,2021-12-13 15:23:14,0.6,123,0.3,1.6,3.6,36,119,209,0.3,1.2,3.6,24,127,330
913,2021-12-13 15:23:20,0.6,123,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
914,2021-12-13 15:23:24,0.5,278,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
915,2021-12-13 15:23:29,0.8,149,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
916,2021-12-13 15:23:34,0.5,168,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
917,2021-12-13 15:23:39,0.8,101,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
918,2021-12-13 15:23:44,0.7,184,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
919,2021-12-13 15:23:49,0.5,125,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
920,2021-12-13 15:23:54,0.4,169,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
921,2021-12-13 15:23:59,0.4,136,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
922,2021-12-13 15:24:05,0.3,132,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
923,2021-12-13 15:24:09,0.7,87,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
924,2021-12-13 15:24:14,1,125,0.3,1.1,2.3,36,108,209,0.3,1.2,3.6,24,127,330
925,2021-12-13 15:24:20,1,125,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
926,2021-12-13 15:24:24,0.3,131,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
927,2021-12-13 15:24:29,0.4,91,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
928,2021-12-13 15:24:34,0.4,159,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
929,2021-12-13 15:24:39,0.7,117,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
930,2021-12-13 15:24:44,1.2,138,0.3,0.9,2.3,46,123,278,0.3,1.1,3.6,24,130,330
931,2021-12-13 15:24:49,0.9,117,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
932,2021-12-13 15:24:54,0.8,89,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
933,2021-12-13 15:24:59,0.5,160,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
934,2021-12-13 15:25:05,0.4,136,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
935,2021-12-13 15:25:09,1.7,128,0.3,0.9,2.3,46,123,278,0.3,1.1,3.6,24,130,330
936,2021-12-13 15:25:14,1.4,122,0.3,0.9,2.3,46,123,278,0.3,1.2,3.6,24,130,330
937,2021-12-13 15:25:20,1.4,122,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
938,2021-12-13 15:25:24,1.2,126,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
939,2021-12-13 15:25:29,1,59,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
940,2021-12-13 15:25:34,1.1,105,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
941,2021-12-13 15:25:39,1.3,114,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
942,2021-12-13 15:25:44,1.7,128,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
943,2021-12-13 15:25:49,1.2,126,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
944,2021-12-13 15:25:54,1.2,127,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
945,2021-12-13 15:25:59,1.2,185,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
946,2021-12-13 15:26:05,1.1,235,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
947,2021-12-13 15:26:09,1.5,250,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
948,2021-12-13 15:26:14,0.9,228,0.3,0.7,1.7,87,135,278,0.3,1.2,3.6,24,126,278
949,2021-12-13 15:26:20,0.9,228,0.3,1,1.9,59,137,250,0.3,1.2,3.6,24,129,278
950,2021-12-13 15:26:24,0.5,235,0.3,1,1.9,59,137,250,0.3,1.2,3.6,24,129,278
951,2021-12-13 15:26:29,0.9,195,0.3,1,1.9,59,137,250,0.3,1.2,3.6,24,129,278
952,2021-12-13 15:26:34,0.8,169,0.3,1,1.9,59,137,250,0.3,1.2,3.6,24,129,278
953,2021-12-13 15:26:39,0.7,118,0.3,1,1.9,59,137,250,0.3,1.1,3.6,24,129,278
954,2021-12-13 15:26:44,0.5,109,0.3,1,1.9,59,137,250,0.3,1.1,3.6,24,129,278
955,2021-12-13 15:26:49,0.6,94,0.3,1,1.9,59,137,250,0.3,1.1,3.6,24,129,278
956,2021-12-13 15:26:54,0.7,22,0.3,1,1.9,59,137,250,0.3,1.1,3.6,24,129,278
957,2021-12-13 15:26:59,0.5,69,0.3,1,1.9,59,137,250,0.3,1.1,3.6,24,129,278
958,2021-12-13 15:27:05,0.5,92,0.3,1,1.9,59,137,250,0.3,1.1,3.6,24,129,278
959,2021-12-13 15:27:09,0.5,126,0.3,1,1.9,59,137,250,0.3,1.1,3.6,24,129,278
960,2021-12-13 15:27:14,0.5,88,0.3,1,1.9,59,137,250,0.3,1.1,3.6,24,129,278
961,2021-12-13 15:27:20,0.5,88,0.5,1,1.9,22,141,269,0.3,1,3.6,22,128,278
962,2021-12-13 15:27:24,0.5,150,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
963,2021-12-13 15:27:29,1.5,124,0.5,1,1.9,22,141,269,0.3,1,3.6,22,128,278
964,2021-12-13 15:27:34,1.7,108,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
965,2021-12-13 15:27:39,0.8,101,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
966,2021-12-13 15:27:44,1.5,82,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
967,2021-12-13 15:27:49,1.9,99,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
968,2021-12-13 15:27:54,1.8,105,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
969,2021-12-13 15:27:59,1.6,94,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
970,2021-12-13 15:28:05,1.7,105,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
971,2021-12-13 15:28:09,0.7,92,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
972,2021-12-13 15:28:14,0.9,171,0.5,1,1.9,22,141,269,0.3,1.1,3.6,22,128,278
973,2021-12-13 15:28:20,0.9,171,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
974,2021-12-13 15:28:24,0.7,219,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
975,2021-12-13 15:28:29,0.6,150,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
976,2021-12-13 15:28:34,0.5,161,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
977,2021-12-13 15:28:39,0.4,206,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
978,2021-12-13 15:28:44,0.9,213,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
979,2021-12-13 15:28:49,0.8,213,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
980,2021-12-13 15:28:54,0.7,204,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
981,2021-12-13 15:28:59,1.2,213,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
982,2021-12-13 15:29:05,0.6,204,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
983,2021-12-13 15:29:09,0.6,199,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
984,2021-12-13 15:29:14,1,226,0.5,1,1.9,22,120,269,0.3,1.1,3.6,22,124,278
985,2021-12-13 15:29:20,1,226,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
986,2021-12-13 15:29:24,0.7,214,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
987,2021-12-13 15:29:29,0.7,206,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
988,2021-12-13 15:29:34,0.6,194,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
989,2021-12-13 15:29:39,0.5,215,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
990,2021-12-13 15:29:44,0.8,229,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
991,2021-12-13 15:29:49,0.3,237,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
992,2021-12-13 15:29:54,0.3,181,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
993,2021-12-13 15:29:59,0.8,119,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
994,2021-12-13 15:30:05,0.2,81,0.4,1,1.9,53,153,226,0.3,1.1,3.6,22,132,278
995,2021-12-13 15:30:09,0.2,43,0.4,1,1.9,53,153,226,0.2,1.1,3.6,22,132,278
996,2021-12-13 15:30:14,0.2,61,0.4,1,1.9,53,153,226,0.2,1,3.6,22,132,278
997,2021-12-13 15:30:20,0.2,61,0.2,0.6,1.2,43,182,237,0.2,1,3.6,22,136,278
998,2021-12-13 15:30:24,0.2,135,0.2,0.6,1.2,43,182,237,0.2,1,3.6,22,136,278
999,2021-12-13 15:30:29,0.3,54,0.2,0.6,1.2,43,182,237,0.2,1,3.6,22,136,278
1000,2021-12-13 15:30:34,0.7,90,0.2,0.6,1.2,43,182,237,0.2,1,3.6,22,136,278
1001,2021-12-13 15:30:39,0.9,102,0.2,0.6,1.2,43,182,237,0.2,1,3.6,22,136,278
1002,2021-12-13 15:30:44,0.6,96,0.2,0.6,1.2,43,182,237,0.2,1,3.6,22,136,278
1003,2021-12-13 15:30:49,0.6,100,0.2,0.6,1.2,43,182,237,0.2,0.9,3.5,22,136,278
1004,2021-12-13 15:30:54,0.6,50,0.2,0.6,1.2,43,182,237,0.2,0.9,3,22,136,278
1005,2021-12-13 15:30:59,0.5,33,0.2,0.6,1.2,43,182,237,0.2,0.9,3,22,136,278
1006,2021-12-13 15:31:05,0.3,194,0.2,0.6,1.2,43,182,237,0.2,0.9,2.3,22,136,278
1007,2021-12-13 15:31:09,0.1,152,0.2,0.6,1.2,43,182,237,0.2,0.9,2.3,22,136,278
1008,2021-12-13 15:31:14,0.4,179,0.2,0.6,1.2,43,182,237,0.1,0.8,2.3,22,136,278
1009,2021-12-13 15:31:20,0.4,179,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1010,2021-12-13 15:31:24,0.7,191,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1011,2021-12-13 15:31:29,0.9,195,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1012,2021-12-13 15:31:34,0.6,134,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1013,2021-12-13 15:31:39,0.2,134,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1014,2021-12-13 15:31:44,0.6,129,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1015,2021-12-13 15:31:49,0.4,242,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1016,2021-12-13 15:31:54,0.7,81,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1017,2021-12-13 15:31:59,0.9,95,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1018,2021-12-13 15:32:05,1.3,107,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1019,2021-12-13 15:32:09,1.9,113,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1020,2021-12-13 15:32:14,1.6,125,0.1,0.5,0.9,33,136,237,0.1,0.8,2.3,22,135,278
1021,2021-12-13 15:32:20,1.6,125,0.1,0.7,1.9,33,128,263,0.1,0.8,2.3,22,138,278
1022,2021-12-13 15:32:24,1,87,0.1,0.7,1.9,33,128,263,0.1,0.8,1.9,22,138,278
1023,2021-12-13 15:32:29,0.8,119,0.1,0.7,1.9,33,128,263,0.1,0.8,1.9,22,138,278
1024,2021-12-13 15:32:34,0.7,85,0.1,0.7,1.9,33,128,263,0.1,0.8,1.9,22,138,278
1025,2021-12-13 15:32:39,1.7,122,0.1,0.7,1.9,33,128,263,0.1,0.8,1.9,22,138,278
1026,2021-12-13 15:32:44,2.3,123,0.1,0.7,1.9,33,128,263,0.1,0.8,1.9,22,138,278
1027,2021-12-13 15:32:49,1.6,126,0.1,0.7,1.9,33,128,263,0.1,0.8,2.3,22,138,278
1028,2021-12-13 15:32:54,2.1,117,0.1,0.7,1.9,33,128,263,0.1,0.8,2.3,22,138,278
1029,2021-12-13 15:32:59,2.2,127,0.1,0.7,1.9,33,128,263,0.1,0.8,2.3,22,138,278
1030,2021-12-13 15:33:05,1.3,123,0.1,0.7,1.9,33,128,263,0.1,0.8,2.3,22,138,278
1031,2021-12-13 15:33:09,0.5,94,0.1,0.7,1.9,33,128,263,0.1,0.9,2.3,22,138,278
1032,2021-12-13 15:33:14,0.3,154,0.1,0.7,1.9,33,128,263,0.1,0.8,2.3,22,138,278
1033,2021-12-13 15:33:20,0.3,154,0.2,1.1,2.3,81,132,263,0.1,0.8,2.3,22,139,278
1034,2021-12-13 15:33:24,1.7,137,0.2,1.1,2.3,81,132,263,0.1,0.8,2.3,22,139,278
1035,2021-12-13 15:33:29,3.1,138,0.2,1.1,2.3,81,132,263,0.1,0.9,2.3,22,139,278
1036,2021-12-13 15:33:34,1.7,107,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
1037,2021-12-13 15:33:39,1.3,110,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
1038,2021-12-13 15:33:44,0.5,110,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
1039,2021-12-13 15:33:49,0.7,108,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
1040,2021-12-13 15:33:54,0.9,87,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
1041,2021-12-13 15:33:59,1.1,89,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
1042,2021-12-13 15:34:05,0.6,91,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
1043,2021-12-13 15:34:09,0.2,40,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
1044,2021-12-13 15:34:14,0.1,123,0.2,1.1,2.3,81,132,263,0.1,0.9,3.1,22,139,278
